,payment_id,payment_date,customer_id,employee_id,product_id
502,206551465,2022-02-08,195845,966416,3VA759HO
503,197190688,2020-07-27,7671889,382407,1VA02068TR
504,962990941,2023-05-07,7078855,784318,1VA01617BE
505,373597749,2021-05-24,6994243,633708,1VA01818XT
506,300135499,2022-12-24,4871911,64905,1VA01979HO
507,604244324,2023-02-13,175628,364756,1VA02148HO
508,893812017,2022-05-02,9374608,13388,4VA465XA
509,785643626,2022-06-29,4452500,993539,1VA01948XT
510,668612739,2021-02-15,6273331,382445,1VA01578TR
511,413982990,2020-10-17,4354975,919055,1VA2173HO
512,994536595,2021-12-13,4354975,917803,1VA02095XA
513,273711582,2022-08-28,4434897,508091,1VA01705DO
514,357190663,2021-01-27,7731975,804465,1VA01910BE
515,221874981,2021-02-12,1763637,601699,1VA01958XT
516,960141514,2023-04-11,5215730,512033,1VA1774HO
517,183144477,2021-11-01,682996,646855,1VA01979HO
518,806722846,2020-10-06,7138703,296104,3VA01543HO
519,541161708,2023-03-23,7418596,632667,1VA02095XA
520,829795265,2021-09-02,2721349,756590,1VA02038HO
521,910403299,2021-05-14,3355865,242020,6VA1341DE
522,195580768,2023-05-05,955616,475277,1VA01879TI
523,697496286,2021-10-16,1176439,694591,1VA01655DO
524,153591738,2020-07-21,6823477,753785,1VA1404DO
525,993565154,2022-10-05,12679,411524,1VA01855TI
526,539289067,2020-12-18,2527981,210503,1VA02134TI
527,967774094,2023-02-07,6016241,220086,1VA01801HO
528,391437545,2022-08-12,3976030,541152,1VA01861CA
529,205880365,2023-05-25,2606591,206254,1VA01617BE
530,623288787,2022-09-07,3968610,462554,1VA01657DE
531,4926380,2022-03-26,8160091,105539,1VA01910BE
532,326305286,2021-12-01,42316,157085,1VA01818XT
533,143398768,2022-01-23,7756100,413993,1VA1426BE
534,164567909,2022-11-30,154488,570491,1AO0178CA
535,219847407,2021-11-16,5124015,210503,1VA02149DO
536,210924650,2023-06-08,5331796,753785,1VA02097DE
537,197666042,2022-07-12,871417,866261,1VA01921VA
538,451133928,2021-08-16,4842839,673860,1VA1774HO
539,830607812,2023-02-09,990391,667008,1QU0039XL
540,561651493,2023-04-24,7430700,735359,1VA02092TR
541,310002021,2020-12-17,9371452,302863,1VA01657DE
542,606283146,2020-10-21,5927905,940326,2VA01582XL
543,555309966,2021-02-25,8257800,919055,1VA01909DE
544,632864750,2020-09-23,6465763,210503,1VA01793XT
545,818320903,2021-09-29,5088295,570491,1VA02130TR
546,540017306,2022-07-16,4032753,756590,2VA01937XT
547,813053307,2020-11-25,1594407,5535,1AO0179XT
548,626915585,2021-08-24,7011912,753785,7VA1311HO
549,140354490,2022-08-18,1751060,275988,1VA02131XT
550,834648797,2021-01-04,7225108,905164,1VA01617BE
551,797195333,2022-10-28,9651441,278658,1VA02140XT
552,148034541,2021-04-07,3718839,804465,1VA01861CA
553,616786535,2023-03-26,372022,332853,1VA01961HO
554,107201393,2022-05-28,5688081,511819,1AO0167TR
555,703302814,2020-08-27,8798984,876693,2VA01937XT
556,31249298,2020-12-15,5324229,462554,3VA759HO
557,868067624,2020-07-15,7215918,993539,9VA296BE
558,363098878,2020-10-13,650219,707614,1VA01701BE
559,830962632,2022-10-20,1548635,753785,1VA02120BE
560,818667140,2023-06-14,8706708,947220,1VA01995DO
561,432837301,2021-08-12,3697634,695904,1VA01655DO
562,474443902,2022-08-10,372022,332271,1VA01837D
563,404585029,2023-06-04,515500,249823,4VA985TR
564,221385676,2020-10-21,3821492,13388,1VA02068TR
565,188090227,2022-12-10,6099454,712375,1VA02149DO
566,369096477,2022-05-26,2121749,512682,1VA1231DE
567,152234108,2020-07-15,4468070,778748,1VA01948XT
568,272702566,2021-03-20,1270952,910927,1QU0038TR
569,282801612,2021-07-12,1015064,565849,1VA02050XL
570,437080027,2021-04-15,9996545,859395,1VA01879TI
571,366947756,2023-05-07,476030,726628,1VA01988DE
572,404843369,2020-11-06,9924672,248128,1VA02153HO
573,787748968,2022-08-27,8553108,4800,2VA01797TR
574,128331841,2021-10-03,3160632,248128,1VA02105BE
575,115738878,2020-10-15,8129034,264213,1VA01979HO
576,472878345,2022-11-25,3787009,196876,1AO0178CA
577,881140378,2020-07-15,9042188,12870,1VA01940XL
578,899875930,2021-01-28,8005808,372797,1VA02149XT
579,49694218,2022-12-08,7731975,383744,1VA01890VA
580,65519868,2020-08-13,2042442,635134,1VA01705DO
581,931821835,2023-01-31,6309721,756590,1VA01804DO
582,460217707,2022-03-26,4450590,4800,1VA1404DO
583,301081864,2022-02-07,4089569,515063,1VA01701BE
584,949827024,2022-09-02,9651441,335053,3VA474TI
585,362722261,2021-05-30,6552440,541152,6VA1341DE
586,781225835,2021-12-11,6348367,470004,1VA02081TR
587,459476439,2022-11-09,5479505,692095,1VA02139TI
588,63968068,2022-09-30,6996345,710006,1VA01861CA
589,810025048,2023-01-24,5956703,673860,1VA02126HO
590,78552671,2023-04-13,3084882,712375,1VA1386NH
591,554076256,2022-12-01,8574387,804465,1CV0067NA
592,518987957,2022-04-27,3655668,316954,1VA01997XT
593,135014522,2022-11-22,5424853,957271,1VA1404DO
594,362070148,2021-10-25,5408930,529826,1VA02120BE
595,178171015,2022-06-01,6761184,859395,3VA01543HO
596,156573209,2022-04-19,3274744,967819,1AO0178CA
597,676160099,2020-07-10,614501,526131,1AO0179XT
598,518368277,2023-05-07,3131527,462554,1VA01705DO
599,895471913,2021-12-13,602835,271126,1VA01844TR
600,877784691,2020-10-02,602835,756590,1VA01890VA
601,97183298,2021-01-25,276224,635134,1VA01940XL
602,19744456,2021-09-07,3718839,804465,1VA01961HO
603,133339672,2022-10-22,799463,884850,1VA01617BE
604,770933978,2020-12-09,8510339,925557,1VA02082XT
605,556818420,2021-02-19,1763637,966289,1VA01910BE
606,506637149,2022-04-04,7033504,250430,1VA02092TR
607,872427510,2023-01-05,8597586,974253,1VA02150DO
608,159261139,2022-12-10,4155827,64905,1VA01948XT
609,726627378,2022-07-15,6926657,5535,1VA02053XL
610,458992688,2023-05-23,7731975,199833,1VA02033XT
611,168804885,2021-02-26,7011912,756590,1VA02134HO
612,545574917,2020-08-21,4028131,661397,1VA02131XT
613,515165891,2023-02-11,4354975,556230,1VA02139TI
614,868496789,2023-04-17,5269743,434304,10VA218XA
615,787476655,2023-07-05,6686695,966289,1VA02067DE
616,422700458,2022-08-06,1311692,250430,4VA1386NA
617,101952079,2022-08-13,2825155,316954,1VA02142HO
618,406845946,2022-05-15,8344001,209163,1CV0067NA
619,728290471,2021-04-29,94372,633708,1VA02002XL
620,905857030,2021-01-18,8125408,372797,1VA02002XL
621,668327169,2021-04-08,2786285,413993,6VA251HO
622,513334957,2021-04-20,8557737,13388,1VA02139TI
623,882327726,2022-06-26,7491176,874623,1VA01701BE
624,179796316,2020-11-16,9889298,947220,1VA02149DO
625,476014627,2023-05-04,8497755,316954,1VA01740XT
626,504673421,2022-08-28,580938,560826,1VA02174HO
627,124489706,2022-03-29,6760220,874623,1VA02148HO
628,187423874,2022-08-09,8666403,5535,1VA02081TR
629,649961155,2020-09-13,9755469,732201,1VA01818XT
630,998678668,2022-06-19,6342293,996661,1VA1374XA
631,949610596,2023-06-28,3789778,253131,5VA775BE
632,697180488,2020-09-16,5643127,439373,1VA2093DE
633,152251617,2022-12-21,476030,253131,1VA01739DE
634,135974013,2023-01-06,9996545,529826,1VA01928VA
635,509712727,2020-08-19,9555528,727937,1VA1386NH
636,604434917,2021-03-23,9320455,249823,1VA02130TR
637,435518010,2022-01-10,6761184,947220,1VA01986XL
638,519014464,2022-08-24,5269743,469480,1VA02134TI
639,868943565,2023-03-30,2031136,985995,1VA02068TR
640,519038741,2023-01-27,1906133,899666,3VA1314BE
641,725353968,2020-09-14,2668669,700722,5VA492DE
642,455614879,2022-12-26,5292840,593341,3VA1101DO
643,759937601,2021-12-03,2312936,940326,1VA02081TR
644,830912772,2023-05-07,7637463,206254,1VA02134TI
645,898098931,2023-03-30,3297183,756892,1VA01962TR
646,20513196,2023-02-22,4335887,879523,6VA1341DE
647,199732337,2021-11-03,7637463,84002,1VA01804DO
648,365901421,2021-10-21,4190939,884850,6VA1341DE
649,348382225,2021-12-04,5620504,206254,1VA01818XT
650,14963352,2020-10-17,9456393,925557,1VA02148HO
651,218915530,2022-12-21,8469616,554879,1VA01861CA
652,885572923,2020-07-30,8469616,601699,1VA01959XT
653,510825492,2023-03-15,195845,541152,1VA02149XT
654,806707387,2020-09-13,7386369,310936,5VA874BE
655,556757258,2022-12-24,7897651,255602,1VA1374XA
656,591619511,2021-04-17,8926727,29773,6VA1341DE
657,361774898,2021-09-30,7676361,275988,1QU0039HO
658,173073008,2020-10-30,1870367,530376,1AK047DE
659,674192588,2021-12-11,4140922,735359,1VA02130TR
660,450535844,2022-05-31,6691398,631840,1VA01879TI
661,356710652,2023-04-19,8129034,285239,1AO0172XT
662,437024604,2020-11-17,681059,253131,3VA1314BE
663,618814371,2022-01-06,3781513,726628,1VA01127XT
664,166133719,2023-06-09,8104653,285705,1VA01967VA
665,781287853,2021-12-05,9768492,631840,1VA01986XL
666,427585036,2022-10-11,8793787,470004,1QU0038TR
667,661542136,2022-09-02,8387777,132698,9VA474DO
668,100516785,2020-12-22,3297183,264213,1VA01940HO
669,983410989,2023-02-02,4859575,696273,1VA02067DE
670,815578585,2023-02-20,8984847,849343,1VA02002XL
671,758775784,2022-07-07,3103048,147602,1VA01899HO
672,836364721,2021-12-10,2529514,155723,2VA01667TI
673,941204366,2022-10-01,1548635,541152,1VA01948XT
674,423929492,2022-10-27,8578740,917803,1VA02081TR
675,797449513,2023-02-14,8771905,534688,1VA02153HO
676,959929649,2020-08-19,264311,249823,1VA02143HO
677,951049077,2021-09-19,3478596,191174,1VA02134TI
678,573460018,2022-04-15,1524900,12870,1VA02056BE
679,117666451,2022-10-14,1176439,479148,1VA01958DO
680,718248674,2022-05-14,578283,967819,1VA02150DO
681,529255293,2021-04-04,2375035,646855,1QU0039HO
682,60511483,2023-02-14,3297183,117070,1VA1231DE
683,626050457,2023-02-03,2852266,411524,1VA02072DE
684,68076000,2023-01-27,3856905,735359,1VA02121XT
685,357221878,2021-07-30,1062260,489215,1AO0167TR
686,251154696,2021-05-23,1541088,996661,1VA01995DO
687,983025353,2022-04-19,8257800,859395,1VA02174HO
688,993064292,2023-04-16,9395206,692095,1VA01943BE
689,825926971,2022-09-30,8719892,922549,1VA01979HO
690,359469598,2021-10-30,2604854,727937,1VA01799XT
691,260784337,2022-04-26,9060363,432022,1VA01899HO
692,119248897,2021-11-01,17545,712375,1VA02134HO
693,593060891,2021-03-18,4920277,314327,4VA640HO
694,485305740,2023-05-15,7418596,784318,1VA01818XT
695,334451288,2021-09-13,6651000,314327,1VA01705DO
696,276791930,2023-02-14,1311692,17421,1VA01837D
697,238011665,2023-05-01,6029396,141375,1VA01851XL
698,189965442,2022-06-21,5124015,983175,1VA02140XT
699,992203688,2023-04-30,7430700,556230,1VA02081TR
700,685095120,2021-10-25,891035,383744,1VA01581NA
701,825112138,2021-05-06,7637463,996661,1VA01851XL
702,773371031,2023-02-28,844234,593480,6VA1341DE
703,419888274,2022-06-01,8946605,475277,1VA01943BE
704,623013130,2020-09-15,3571914,413993,1VA02053XL
705,334498997,2022-06-25,309075,549277,1VA01849HO
706,942808434,2021-05-04,8083156,593341,1VA02072DE
707,9929674,2021-08-23,2031136,469480,1VA02018HO
708,230995653,2021-03-02,3680687,859395,1VA02072DE
709,48692450,2021-03-12,4839998,296808,1VA2172BE
710,449425291,2021-09-17,2299440,476052,1VA01617BE
711,319875512,2021-02-14,2223852,541152,3VA759HO
712,32038565,2022-07-12,9154900,707614,1VA01837D
713,289078141,2020-07-14,603722,155723,1VA02092TR
714,25515433,2022-01-10,4833991,692095,1VA02134HO
715,370745143,2023-01-17,9347545,147602,1VA02146HO
716,237804666,2020-08-08,8108409,957271,1VA02143HO
717,660308684,2023-05-27,5268979,508091,7VA1311HO
718,400676207,2022-11-17,2654294,565849,1VA01801HO
719,655263545,2023-06-14,9574007,469480,1VA02143HO
720,650310562,2021-01-24,2422606,508185,1VA01892DE
721,272245438,2021-06-18,9595955,673860,1VA1231DE
722,100045627,2022-07-03,4737547,285239,1VA01909DE
723,23224926,2021-08-02,3718839,529826,1VA01962TR
724,388689016,2022-05-16,5227959,382445,1VA01960DO
725,225576822,2021-06-22,5130219,692095,1AO0172XT
726,50898046,2022-03-13,1251259,879523,1VA02143HO
727,632188087,2022-05-24,2825155,99941,1VA01958DO
728,685146918,2020-11-30,3694505,189311,1VA01578TR
729,693463591,2021-09-23,1045703,800542,1VA01910BE
730,989922885,2021-06-13,152347,155723,1VA02056BE
731,600881129,2021-07-18,4983550,632667,1VA01599DO
732,732236255,2021-10-01,5227959,742231,1VA02155HO
733,176135573,2021-02-21,3689841,876693,1VA01804XT
734,844891651,2023-03-16,2395619,910927,1VA02038HO
735,816840523,2020-10-15,4327526,314327,1VA02002XL
736,969257275,2020-08-28,6330911,859395,1VA02038HO
737,538529143,2023-01-17,8793787,965516,1VA01581NA
738,183324782,2023-05-07,2042442,452330,1VA1404DO
739,834505046,2021-04-22,9060363,316954,1VA02130TR
740,622817906,2021-10-15,691112,285239,1VA02014TR
741,661992744,2021-01-18,198574,957271,4VA465XA
742,998067050,2023-04-03,602835,644637,2VA01937XT
743,216917092,2021-07-29,2786285,695904,5VA579HO
744,394083291,2022-07-10,3789778,419271,1VA01979HO
745,143537260,2022-03-26,9410671,296104,1VA1404DO
746,724038365,2021-05-05,5846266,68629,1VA01909DE
747,683119922,2020-08-26,4781607,508091,1VA01927XT
748,779822918,2021-11-18,254440,191174,1VA01599DO
749,168202551,2021-06-20,3846873,64905,1QU0039HO
750,728316541,2021-01-20,6773598,242020,1VA02150DO
751,77984333,2020-09-19,6696199,753785,1VA01793XT
752,161636951,2021-04-01,154488,249509,1VA1774HO
753,446989834,2021-04-30,4354975,695904,1VA01961HO
754,226473673,2023-05-12,7773170,874623,1VA02071XT
755,365743815,2020-10-14,4983550,277506,2VA01829XT
756,345810021,2023-02-02,1164242,591874,1VA01818XT
757,634035889,2022-12-15,4809438,411524,1VA1386NH
758,213582313,2023-02-20,1869209,985995,1VA02068TR
759,525327305,2022-01-09,2312936,316954,1VA1426BE
760,35249575,2023-05-01,8246103,5535,7VA1311HO
761,314374281,2020-12-14,2667441,756892,1VA01855TI
762,864345787,2022-06-29,7298488,378155,1VA01849HO
763,491416527,2020-09-02,2152564,849343,1VA01804XT
764,713844880,2021-11-27,6424202,947220,1VA01855TI
765,595807621,2021-01-18,2312936,432022,2VA01829XT
766,874245094,2021-02-27,7866604,419271,1VA1404DO
767,403535695,2022-08-23,7215918,732184,1VA02155XT
768,117242756,2021-11-14,5260698,374193,1VA02149XT
769,930223024,2023-06-15,7412819,157085,1AO0184HO
770,94700496,2021-02-15,198574,141375,1QU0039HO
771,587708154,2021-01-28,7138703,255602,1VA01779BE
772,989944812,2020-07-10,7053927,905164,1VA01995DO
773,233255681,2022-03-19,4472010,518759,5VA874BE
774,406644693,2021-01-28,515500,784318,1VA01763HO
775,142566728,2021-06-29,7386369,199833,1VA02081TR
776,586890972,2020-11-29,3077299,475277,1VA01779BE
777,995731477,2023-05-25,6776857,396125,3VA01829DO
778,379544710,2022-02-06,9564129,756892,1VA02149XT
779,711200717,2022-12-24,660296,700722,1VA01909DE
780,698880087,2022-05-09,955616,220086,1VA01844TR
781,658050773,2022-04-15,687235,452330,1VA02130TR
782,350771529,2020-08-15,2628523,729744,1CV0067NA
783,212028149,2020-11-19,660296,637443,1VA01804XT
784,720550372,2022-06-29,2547658,905164,1VA2172BE
785,677264855,2020-11-30,7259163,12870,1VA01655DO
786,434243173,2020-12-11,9874811,364756,3VALJ0035BE
787,405214560,2023-05-29,198574,507038,1VA01849HO
788,852600056,2022-12-15,541017,849343,9VA159TR
789,549232911,2021-03-18,7671889,974253,1VA02131XT
790,14616152,2023-02-20,3448094,919055,1VA01928VA
791,728531731,2023-02-07,7420942,732201,1VA01855TI
792,126867836,2022-11-05,1751060,382445,1VA01701BE
793,11348883,2022-11-01,5402743,700722,1VA1404DO
794,385590775,2020-11-12,3575377,526642,1VA01899HO
795,499737138,2021-11-08,3718839,105539,1VA01779BE
796,656744118,2021-12-07,1223278,905923,4VA465XA
797,666345111,2021-09-04,9825283,635134,1VA01861CA
798,276834426,2023-05-16,2177958,879427,1VA02150DO
799,146966596,2021-03-21,3015047,947220,1VA01792CA
800,30680942,2021-06-21,6389593,285239,1VA01979HO
801,327380418,2021-01-03,660225,732184,1VA01844TR
802,683447298,2021-02-11,6019630,526642,1VA02150DO
803,419710283,2021-01-05,3893265,434304,1VA01739DE
804,180660591,2022-07-10,5731989,430863,3VA1101DO
805,688658297,2021-07-25,8790385,147602,1VA01851XL
806,738481295,2022-11-01,276224,45540,1VA01799XT
807,7527210,2021-04-15,8023510,475277,1VA02142HO
808,925081570,2021-05-19,5124015,249823,1VA02121XT
809,789903711,2022-01-27,6651000,189311,1AO0178CA
810,148793043,2021-07-13,7756100,5535,1VA02033XT
811,224626600,2023-05-25,8648779,756892,1VA02122BE
812,13025843,2021-05-20,4097790,633708,1VA02082XT
813,568024129,2023-02-13,9556720,512033,1VA01921VA
814,715834126,2021-08-30,5973400,82057,1VA02139TI
815,490109977,2020-09-03,7200788,157085,1VA01701BE
816,269309232,2021-10-30,7430700,383744,1VA02145TR
817,275992400,2022-09-10,9799538,667008,1VA02140XT
818,160920939,2022-10-29,3487597,593341,1VA01928VA
819,682040808,2022-08-13,8597586,469480,3VA759HO
820,938821785,2023-04-12,4675204,17211,1QU0038TR
821,185872552,2020-12-14,1772282,242020,5VA874BE
822,894439182,2022-01-25,9923060,68629,1VA02155HO
823,876535056,2021-10-04,3999197,661397,1VA2172BE
824,743154648,2020-08-07,6560689,470004,1AO0184HO
825,19201434,2023-02-19,6327268,170489,1VA01879TI
826,776749600,2023-03-03,7685683,413993,1VA02126HO
827,537940441,2021-11-22,4115091,866261,1VA01792CA
828,101375550,2020-07-15,1541088,940326,1VA02174HO
829,834158406,2021-04-27,9196505,547895,1VA01928VA
830,342038950,2022-09-06,9160064,94011,1VA02139TI
831,399762179,2022-01-29,7897651,554879,1VA01948XT
832,284245158,2021-09-03,7716949,744802,6VA251HO
833,960895531,2021-08-31,6166461,640413,6VA1341DE
834,3089520,2022-09-05,8160091,452330,1VA02131XT
835,150989932,2022-03-20,9088181,476052,1VA02018HO
836,454728651,2022-12-20,9120392,876693,1VA1386NH
837,948127279,2022-06-03,6649329,374193,1VA01855TI
838,588883878,2021-04-05,5061497,141375,1VA02072DE
839,917819416,2023-02-16,8245436,884850,1VA01657DE
840,626114455,2022-09-21,6815984,742231,1AO0178CA
841,187691399,2022-03-30,9374608,940326,1VA02120BE
842,568344059,2021-09-06,7390768,206254,1VA01763HO
843,757362505,2022-04-05,2063571,221833,1VA02130TR
844,242702204,2023-04-12,6579353,296808,4VA640HO
845,475608975,2023-06-22,8646324,434304,1VA01855TI
846,811771739,2023-01-31,7053927,68629,3VA01829DO
847,636720808,2022-12-09,9176459,876693,1VA02145TR
848,240672736,2020-10-03,2750784,253131,1VA02018HO
849,139056174,2022-10-28,5348341,170489,1AO0184HO
850,661087495,2022-11-16,830868,334027,1VA1374XA
851,41734265,2023-06-07,3976030,577203,1VA02050XL
852,460645295,2021-05-28,7046960,132698,1VA02126HO
853,931803003,2023-04-08,5894439,707614,1VA01793XT
854,851641274,2021-01-30,2740595,593341,1VA01948XT
855,649124983,2022-03-18,3856905,355286,1VA02072DE
856,511261900,2022-11-11,7440117,508091,1VA02114HO
857,604924460,2022-10-01,9651441,993539,1VA01837D
858,510485495,2022-11-01,7215918,413993,1VA02033XT
859,74413373,2020-12-03,6478558,526131,2VA01708XT
860,146879428,2020-11-05,8209227,732184,1VA01995DO
861,677220185,2021-10-16,4700203,105539,1VA01855TI
862,783384027,2021-12-23,9347545,640413,7VA887XT
863,508046896,2021-01-27,4490162,515063,1AO0184HO
864,364852204,2023-02-01,5088295,729744,1VA01789CA
865,535302280,2021-03-15,7491176,866261,1VA02130TR
866,752472568,2022-10-20,5489392,396125,2VA01667TI
867,23866329,2022-11-23,2805159,957271,1VA02146HO
868,978397579,2022-01-18,3010121,17421,1VA02038HO
869,887763405,2022-09-20,2201138,206254,1VA02120BE
870,309544452,2021-11-11,2120243,469480,1VA02002XL
871,431353266,2023-03-02,9088181,264213,1VA01979HO
872,80313089,2020-11-17,3979660,105539,5VA1360HO
873,624362323,2020-11-29,3166753,811126,1VA02149DO
874,662912975,2022-04-30,5688081,267885,1VA01536XT
875,453409141,2023-02-09,6649329,479148,1QU0038TR
876,603823514,2020-10-26,489840,419271,1VA02097DE
877,640854365,2021-04-11,8104653,364756,1VA02146HO
878,505530891,2022-06-13,8926727,1377,1VA02114HO
879,497130583,2022-05-27,3824527,210503,1VA01799XT
880,472053730,2022-10-26,3755251,68629,1VA02010XL
881,767153018,2021-10-04,364052,4800,3VALJ0035BE
882,7038324,2023-03-27,9049758,382407,1VA1426BE
883,638493404,2022-09-28,3968610,196876,1VA02071XT
884,696720029,2020-07-07,4028131,673860,3VALJ0035BE
885,658596000,2020-11-15,6090684,876693,1VA02069XL
886,581665983,2021-01-23,5927905,476052,1VA01962TR
887,236157369,2022-01-21,2049991,335053,1VA01910BE
888,393213734,2021-10-26,830868,335053,1VA02095XA
889,278788839,2022-12-17,524675,155723,1VA2093DE
890,864609638,2022-02-14,2320231,45540,1VA02022HO
891,519521967,2021-09-29,7803559,511819,1VA01940XL
892,566499313,2022-08-20,514954,248128,1VA01943BE
893,446163036,2022-09-21,580938,732184,1VA01961HO
894,664236646,2022-09-04,9746261,549277,1VA1231DE
895,172110111,2020-11-18,5481284,29773,1VA02148HO
896,655407302,2021-03-05,196818,508185,1VA01617BE
897,553713657,2023-06-07,5331796,250430,1VA02155XT
898,675379726,2022-11-27,4709803,470004,1VA02092TR
899,326150596,2022-07-07,8574387,512033,1VA02131XT
900,947471354,2023-03-16,4011088,285705,1VA02153HO
901,760361423,2023-01-29,4096153,726628,4VA1386NA
902,97667051,2022-04-03,4958360,859395,9VA474DO
903,314134,2023-01-06,477906,105539,1VA01818XT
904,625128792,2022-07-08,6770100,905923,1VA02143HO
905,725417,2020-07-13,5090109,644637,1VA02072DE
906,539178401,2020-09-16,1864933,271126,1VA02149XT
907,467835154,2023-02-12,4745310,694591,1VA01763HO
908,175648392,2021-04-24,2285256,631840,1VA01705DO
909,51616870,2021-08-16,1861201,110670,1VA02022HO
910,33992846,2023-06-14,7676323,695904,1VA02143HO
911,767076023,2021-11-08,9889298,646855,1VA01818XT
912,11745835,2022-03-10,3420636,117070,1VA01958XT
913,390133904,2022-06-16,1197629,178580,1VA02153HO
914,938808012,2022-09-19,3427701,637443,1VA01779BE
915,539998779,2023-02-19,4958360,744802,1VA01899HO
916,389821566,2021-09-16,786016,242020,1VA2173HO
917,814198627,2020-08-20,7843297,278039,1VA1426BE
918,92959549,2022-01-09,5424853,38105,9VA474DO
919,9612160,2021-10-02,9580731,655935,5VA775BE
920,882648146,2023-03-21,1629387,940326,1VA02150DO
921,640031871,2022-03-05,5489392,710006,1VA01879TI
922,730025441,2021-07-19,1293185,879427,1VA01927XT
923,220408066,2021-05-20,5513466,957271,1VA1426BE
924,202152208,2021-07-22,4140922,965516,1VA02018HO
925,305901761,2022-10-19,1032959,430863,1VA02149XT
926,765713032,2023-04-10,136645,278658,1VA02053XL
927,252834400,2021-05-18,1644833,475277,1VA02139TI
928,414446159,2021-10-22,3407857,646855,1VA02121XT
929,413556540,2023-04-16,942481,123417,1VA01912BE
930,206249321,2020-10-20,4190939,712375,1VA02033XT
931,850216019,2020-08-22,3365669,12870,1AO0179XT
932,896801484,2022-03-24,4028131,756590,3VA1314BE
933,100424397,2023-03-11,357075,105539,1VA01655DO
934,822006774,2022-09-02,3886960,884850,1VA01910BE
935,605405952,2021-12-25,8387777,640413,1VA01961HO
936,614226159,2021-03-15,7033504,123417,2VA01937XT
937,157381774,2021-11-13,7626140,871447,1VA01943BE
938,461211209,2023-01-31,3086929,82057,1VA02174HO
939,329935506,2022-08-01,986132,512033,1VA01801HO
940,175949501,2022-12-24,7378722,592518,1VA01910BE
941,921909142,2022-12-26,1197629,45540,1VA01961XT
942,100391771,2021-04-07,9319058,475277,1VA01617BE
943,362236745,2021-09-14,7040592,947220,1VA02143HO
944,851922315,2023-03-12,8160091,644528,1VA01899HO
945,62474329,2023-03-10,1369490,530376,3VA01829DO
946,772652361,2021-10-04,668613,508185,1VA01948XT
947,611893748,2021-07-04,2654294,45540,3VA01543HO
948,749828480,2023-04-01,1223278,264213,1VA01655DO
949,424375851,2022-12-06,1552818,784318,1VA02097DE
950,991669471,2022-07-10,372022,123417,1VA01997XT
951,806237653,2022-06-08,2748391,314327,1VA01804DO
952,101732794,2020-12-21,9651441,804465,1VA02139TI
953,79212147,2021-08-02,2754756,157085,3VA01543HO
954,507135728,2021-12-10,6696199,549277,3VA1101DO
955,786349494,2021-10-29,5326025,570491,1VA02120BE
956,686372259,2020-09-11,8108409,74748,1CV0067NA
957,331778308,2021-12-26,5688081,475277,1VA02114HO
958,981674701,2022-04-23,3409418,601699,1VA01127XT
959,530555515,2021-11-29,2063571,508091,1AO0172XT
960,263317696,2021-12-22,2880512,114237,1VA01861CA
961,687767331,2020-12-10,7655995,515063,2VA01937XT
962,28682040,2021-07-03,8648779,905923,1VA02134TI
963,666397739,2022-12-03,2343177,871447,1VA02095XA
964,901017882,2022-11-03,9456393,985995,1VA02149XT
965,650038077,2022-09-29,3687065,248128,1VA01763HO
966,366340091,2022-02-09,2045897,974253,1VA02134HO
967,843492428,2022-01-05,6537627,905164,3VALJ0035BE
968,525393762,2022-06-16,3771149,82057,3VA759HO
969,247094851,2022-01-12,5475173,962707,1VA02069XL
970,54794091,2023-03-03,2152564,38105,2VA01708XT
971,597183108,2021-04-18,7488055,560826,1VA01940HO
972,625669603,2021-10-23,9827823,593341,1VA01940XL
973,684552770,2022-03-18,2004864,556230,6VA1341DE
974,944570149,2021-09-30,9768492,220086,1VA02120BE
975,330563896,2023-03-05,7851184,508091,1VA02148HO
976,413280122,2022-01-27,1221563,667008,1AO0172XT
977,692322524,2021-03-25,3427701,5535,1VA01763HO
978,893548262,2022-07-30,195845,526131,1VA01739DE
979,353205332,2022-11-09,7905509,966289,1VA01793XT
980,533443286,2023-01-10,4525299,38105,7VA887XT
981,483706530,2022-05-10,9120392,871447,1VA02114HO
982,576953801,2020-08-23,1629387,530376,1VA01811BE
983,907432674,2023-05-05,8023510,673860,1VA01811BE
984,685217575,2022-10-04,2527981,462554,2VA01582XL
985,587833284,2021-03-12,2837012,905923,1VA01844TR
986,134572860,2022-08-27,6691398,726628,1AO0184HO
987,358721538,2023-01-28,1934665,577203,1VA02149XT
988,91485567,2021-12-16,5053249,29773,1VA01921VA
989,486931975,2022-09-08,6120863,210503,1VA01739DE
990,223342429,2021-02-28,91315,541152,1VA01940HO
991,93494589,2021-06-18,1861201,710006,1VA01581NA
992,156985366,2022-11-21,6182478,462554,1VA02148HO
993,61542800,2023-02-04,8745074,38105,1VA01851XL
994,506082074,2022-11-27,6688334,849343,1VA02050XL
995,928275025,2021-07-28,9205816,526131,1VA01960DO
996,375342526,2021-05-24,1938847,74748,1VA02114HO
997,462869025,2022-03-17,7797044,1377,1VA01811BE
998,369588755,2020-12-28,6261618,753785,1VA01927XT
999,359108598,2022-09-21,3160632,430863,1VA01655DO
1000,344107256,2020-11-20,1644833,489215,1VA01961XT
1001,282811790,2022-02-17,663835,884850,1VA02067DE
1002,484693061,2022-08-21,7420942,529826,1VA01958DO
1003,213257081,2022-03-03,2371169,957271,1VA1404DO
